AATS0p,AATS1p,nAtomP,SaasC,WTPT-4,BCUTc-1h,GGI4,maxaaCH,SpAD_Dt,SpMax_Dt,EE_Dt,ETA_BetaP_ns,BCUTw-1h,BCUTc-1l,naAromAtom,SpDiam_Dt,MLFER_E,SPC-6,GATS1p,SaaCH,R_TpiPCTPC,AATS5p,minHaaCH,AATSC0i,maxaasC,ATS0p,Mp,MWC2,Zagreb,nAromBond,SPC-5,SP-2,ETA_dBetaP,JGI5,ETA_Eta_R,JGT,GGI7,ATS3v,minaasC,AATS6p,minHother,SPC-4,ATS8p,ATS8v,BCUTp-1h,AATS2p,ETA_BetaP,ATS1v,ATS3p,ETA_Eta_B_RC,AATS8p,ASP-5,ETA_EtaP_B_RC,ATS2m,nHaaCH,naaCH,ETA_Alpha,ETA_dBeta,SpMax8_Bhp,SpMAD_Dt,SpMax1_Bhi,SRW2,nBonds,TIC3,MW,JGI2,VPC-6,hmin,TWC,GGI3,ATS6p,AATS5v,ETA_Shape_Y,ZMIC0,ATS3e,ATS2v,ASP-7,ATS4p,SRW4,MDEO-12,AATS4p,ETA_EtaP_F_L,ATS4v,SpMin8_Bhp,maxHaaCH,SHaaCH,SpMax4_Bhv,SpMin1_Bhp,ATS3s,VPC-4,SpMax2_Bhm,GGI8,GATS1m,ECCEN,VP-0,ATS1e,ATS6v,AATS7p,JGI3,Sp,minHCsats,GGI5,ATS3i,ZMIC4,ATS0v,VP-6,ATS4e,MWC10,SpDiam_D,AATSC1e,ATS0e,Sv,SpMax1_Bhe,SpMax4_Bhi,AATS6e,maxdO,VR3_D,VR3_Dzs,ATS5p,Mv,ASP-1,SpAD_Dzm,SpMax_Dzm,SpMax_DzZ,EE_DzZ,SpAD_DzZ,SpAbs_Dzm,EE_Dzm,ATS5v,ATS5e,SpMin4_Bhi,WTPT-1,VR3_Dzp,AATS3p,Spe,McGowan_Volume,SC-3,naasC,ATS7p,AATS0v,ATS4s,Sare,MDEC-33,ATS3m,VR3_Dzi,VP-3,minaaCH,SpMax1_Bhm,TIC4,VPC-5,ETA_Eta_R_L,WPOL,MATS1e,VP-5,GGI9,ATSC1v,TIC5,GATS1e,VP-2,ETA_Eta_L,maxHdsCH,MWC3,Kier1,piPC9,SHBa,GATS1v,VR3_Dt,ATS2p,nBonds2,Sse,ATS1i,ETA_Epsilon_1,nHeavyAtom,VAdjMat,ETA_Eta,nC,ATS7e,apol,SdssC,nBondsM,AATSC2c,AATS6v,ZMIC3,ETA_Beta_ns,CrippenMR,GGI6,ETA_EtaP_F,ETA_EtaP_L,SpMax_D,EE_D,SpAD_D,ETA_Beta_s,minsssCH,SpDiam_Dze,SpDiam_Dzi,ATS2e,SpMAD_D,ATSC1e,ATS6i,CrippenLogP,SP-0,ATS1p,ASP-6,ATS7i,SpMax5_Bhv,AATS8e,SpMax5_Bhp,SpMax5_Bhe,SdsCH,MATS2v,maxHother,SpMax2_Bhe,minHdsCH,SpMax2_Bhi,SpAbs_Dzi,SpAD_Dzi,VR3_Dze,VR3_Dzv,DELS2,ATS8e,Si,nAtom,SpDiam_Dzm,SpMax5_Bhi,SpMax4_Bhe,minHCsatu,mindsCH,EE_Dze,SpMax_Dze,SpAD_Dze,SpAbs_Dze,SpMax1_Bhp,SpMax8_Bhe,AATS1e,SM1_Dze,ATS6e,GGI10,EE_Dzi,SpMax_Dzi,JGI1,VR3_DzZ,VR3_Dzm,ATS8i,SpDiam_DzZ,piPC5,ETA_dEpsilon_B,AATSC2v,SpMax5_Bhs,ATS7v,inhibitor
1.347131,1.746872,10,1.293356,8.214345,0.272838,0.977778,1.913768,584.711749,292.355875,292.355875,0.33333,15.996933,-0.384873,6,438.191011,1.326,5.415486,1.261036,5.248859,3.038811,1.046631,0.46865,1.29093,0.910998,84.869277,0.631979,4.828314,124,6,4.10875,10.591647,-0.22222,0.017072,44.06409,0.305851,0.149306,24064.14631,0.031201,1.056792,0.264578,2.170138,131.453233,15689.07287,9.559067,1.406295,0.88889,15473.11885,191.643881,0.36648,1.068725,0.083336,0.01357,6159.749202,3,3,12.99999,-6,2.880817,21.655991,3.955807,4.043051,28,292.794198,372.266445,0.045752,1.323726,-0.109564,128.100188,1.5625,149.00767,127.258882,0.19231,98.006791,1222.018532,21849.16759,0.03816,181.347042,5.26269,0.707107,1.092452,0.13731,22610.45583,1.226755,0.562844,1.522019,3.407729,2.012557,343.305556,0.783983,3.576727,0.11489,1.062194,884,16.9202,479.696208,17720.87646,1.074428,0.044643,39.814699,0.219522,0.409722,27014.67165,27.814618,11932.59277,1.599514,1216.182648,11.508466,328.544739,-0.000883,462.892236,35.897298,3.948422,3.585793,7.203296,12.059306,15.318393,14.896875,164.321115,0.569798,0.472127,378.202916,189.129154,189.117048,189.117048,378.17854,377.519309,189.129154,19979.64449,1154.630584,1.493812,54.24996,18.136985,1.140737,59.105882,3.2341,0.953306,3,139.675691,189.406235,402.888889,59.88,5.515271,6478.496903,15.151264,5.342073,1.542067,3.912151,312.204107,1.149061,13.21952,35,-0.017388,2.509111,0.09125,62.520272,313.407376,0.795316,7.708561,9.51204,0.27013,5.616771,23.280612,5.556707,27.351755,1.199974,15.454327,167.349131,64,61.973052,9200.911306,0.50794,27,5.754888,29.93128,24,936.989432,68.650548,-0.377799,8,0.00003,125.679975,30.339168,9,113.9838,0.202449,0.52344,0.3523,205.636438,205.636438,411.272875,15,-0.04625,305.34933,307.121512,878.11452,15.232329,-0.056541,22994.81165,6.62558,19.32178,111.799779,0.057568,21113.95946,3.249571,7.193405,3.265707,3.400979,4.664525,-0.134755,0.562844,3.705637,0.264578,3.757781,380.259343,380.740218,15.23578,15.015318,23.55073,884.788756,479.428322,63,305.331307,3.457362,3.533377,0.325899,2.3251,189.141861,189.141861,378.228501,377.546868,3.872389,3.038074,7.495253,0.745484,1015.664796,0.074278,190.389346,190.389346,0.107143,15.237768,15.236796,20004.57298,305.314137,5.125079,0.02343,-6.994158,3.511237,16684.63361,0
1.265844,1.673915,3,0,16.665777,0.2645,0.96,0,2623.22819,1311.614095,709.782713,0.1338,16.000014,-0.313835,0,1747.999506,0.825,2.352348,1.462912,0,1.604878,1.0436,0,1.240779,0,236.712821,0.610682,5.659482,286,0,1.947523,25.615638,-0.39085,0.00731,154.47143,0.16286,0.40625,60930.42011,0,1.042484,0.24467,1.593814,496.125139,60533.30042,8.747113,1.284011,0.65845,41868.54402,515.301245,0.38642,1.051113,0.116202,0.00544,14135.39403,0,0,34.49998,-27.75,3.489617,36.946876,3.776217,4.94876,70,779.749746,992.877191,0.024353,0.456196,-0.297026,217.767755,1,498.307197,125.387938,0.05797,263.881318,3591.665196,56396.64203,0.055333,506.812707,6.070738,2.345975,1.042825,0.08202,60550.62294,1.768292,0,0,3.575859,1.874448,887.111111,0.397505,3.623378,0.296296,1.233402,4689,47.241468,1375.921744,60103.47816,1.048344,0.013699,114.197598,0.213544,0.555556,81953.0053,83.05927,32432.65763,3.74261,3506.759096,11.438665,1747.999506,0.000949,1349.58566,100.714807,3.739803,3.743252,7.249816,12.89238,51.022324,51.599065,503.015276,0.538582,0.500394,2435.377453,1217.709791,1217.579366,709.782713,2435.116478,2433.923989,709.782713,60436.98625,3490.704832,1.649026,140.148292,49.886914,1.030602,173.172549,9.2753,1.07015,0,495.866793,173.436672,898.5,175.48,1.607894,14316.55821,54.983269,13.494895,0,3.654326,902.305003,0.449185,35.02758,73,0.02581,5.773124,0.24,-257.37008,1003.471226,0.739891,20.613985,29.20399,0.340206,6.361302,71,5.105945,55.100778,1.396696,51.022324,454.539991,186,182.478514,26876.76121,0.47647,71,7.149747,122.08305,65,3437.252968,196.559988,-0.936331,8,-0.000084,125.739494,108.500738,9.5,308.795,0.530612,0.45617,0.41132,1311.614095,709.782713,2623.22819,37.25,-0.796614,1631.487643,1650.437836,2581.894644,36.946876,0.176454,78194.00458,20.63474,51.442915,311.3481,0.079773,77301.65298,3.554851,7.312348,3.56824,3.67645,22.323719,-0.225132,0.340206,3.725267,0.24467,3.769222,2461.434814,2462.444357,52.293862,50.303553,53.432279,3451.428292,1431.764783,187,1631.29409,3.725899,3.701573,0.320503,2.110251,709.782713,1217.846675,2435.651351,2434.202381,3.658051,3.607137,7.397429,1.490969,3465.411952,0.198347,709.782713,1231.236809,0.064286,52.282291,52.287883,77118.86794,1631.109671,4.762174,0.00896,-11.388718,3.710456,60240.39234,0
1.168039,1.513101,4,0,7.332257,0.276231,0.88,0,196.931798,98.465899,98.465899,0.225,15.996931,-0.330601,0,145.329747,1.226,3.780627,1.379625,0,1.280788,0.916128,0,1.286573,0,52.561735,0.59369,4.465908,86,0,3.239515,8.140036,-0.375,0.025253,33.92621,0.563799,0.3125,15451.69479,0,0.986859,0,3.07991,81.915593,10522.01922,9.354673,1.266946,0.825,9608.212623,117.223644,0.62424,0.900171,0.09699,0.03121,4613.847028,0,0,8.99999,-7.5,2.306882,9.84659,3.812677,3.663562,19,225.623614,287.19574,0.111111,0.918098,0.246189,107.592271,1.375,96.71222,120.03238,0.33333,66.968545,837.278284,13211.33548,0.042445,119.356567,4.905275,0,0.986418,0.16095,15611.0832,0.985231,0,0,3.063568,1.900612,339.722222,1.168522,3.534207,0.123457,1.060015,339,11.978889,347.784212,12811.88521,0.993134,0.055,26.716063,0.32356,0.555556,18336.27415,20.800094,7725.039629,0.447911,932.013116,10.826933,145.329747,-0.016947,349.51112,24.707063,3.770745,3.341943,7.820168,11.829975,14.440051,12.439255,108.103122,0.549046,0.488937,178.545992,89.346011,89.330237,89.330237,178.514045,177.231724,89.346011,14163.82085,913.911464,1.145945,37.810068,10.936484,1.075446,43.576471,2.3455,1.572103,0,92.361507,171.667547,369.833333,44.34,4.643317,5023.258549,13.262193,3.159362,0,3.698183,225.623614,1.06283,9.28976,25,-0.188665,0.823963,0.08,54.589456,223.623614,0.982893,4.793408,6.07083,0,5.220356,20,2.70805,54.821319,1.235135,14.440051,97.554808,44,45.405681,6918.542974,0.57333,20,5.321928,20.20206,12,719.4325,45.695825,-1.718975,3,0.004757,130.733522,20.800094,4.5,79.3907,0.44898,0.68621,0.30354,98.465899,98.465899,196.931798,12,-0.980218,133.174716,128.540439,590.848,9.84659,-0.745681,16760.85256,-0.57364,15.706742,66.576447,0.060688,15701.33567,2.947477,7.784648,2.923571,3.192467,0,-0.116098,0,3.641664,0,3.701304,171.452383,172.933469,16.627537,11.381123,33.755847,708.40298,352.460674,45,133.042691,3.240207,3.277289,0.677843,0,89.431613,89.431613,178.718546,177.416427,3.609878,2.683144,7.904187,1.446799,766.376472,0.066116,86.549017,86.549017,0.263158,20.024824,18.012059,15697.53108,133.019496,3.465736,0,-5.108051,3.767034,12179.28866,0
1.383678,1.731447,9,0.83567,27.81598,0.276636,4.869444,1.693169,2722.403536,1302.862212,709.782713,0.44615,16.005091,-0.386181,15,1747.191956,5.169,24.935206,1.169504,14.088648,3.737636,1.232625,0.523206,1.454411,0.515039,168.80868,0.647292,5.831882,340,16,17.300406,28.79788,-0.21154,0.022124,185.69662,0.515903,2.534899,58787.52283,-0.045419,1.249982,0.523206,11.593613,647.811658,92155.33746,12.185308,1.489513,1.10385,32547.53939,420.810912,1.98445,1.238646,0.074448,0.03053,17817.97963,9,9,29.76663,-13.75,3.425575,41.883131,4.140559,4.94876,70,749.146327,899.417754,0.088889,6.597462,-0.279837,219.184055,5.541667,547.492287,177.222243,0.41321,217.557,2592.22376,48992.7988,0.027554,448.909156,6.293419,0,1.20351,0.21214,64076.52379,1.682272,0.618321,5.023541,3.633218,2.008106,1086.166667,4.577366,3.838442,1.823956,0.816415,2403,36.719355,998.407936,77526.40572,1.206719,0.050379,78.969581,0.432388,3.053056,53732.61273,34.433792,25400.16012,3.317903,2944.436096,12.913268,826.685309,-0.009275,960.959268,75.126555,4.11013,3.830593,7.900723,14.747911,44.331368,44.524398,484.421497,0.615791,0.442082,1019.586675,509.562604,509.453068,509.453068,1019.368022,1015.809909,509.562604,69648.34135,3138.572696,1.67563,131.172505,43.913161,1.271332,119.745098,6.6534,5.098809,3,599.739491,208.198034,1279.277778,121.612,0,20636.16052,44.449562,12.290297,1.40498,4.081762,775.285293,5.866613,30.94555,110,-0.094277,5.437099,1.468179,210.1462,774.04018,0.754697,17.252394,17.15652,0,6.688355,54.334694,7.479198,164.114197,1.029604,42.225503,342.588049,127,123.908958,19008.66178,0.61175,65,7.022368,93.04779,45,3911.85904,135.929201,-6.658426,25,0.00119,177.000926,37.630387,29,236.9655,2.495782,1.42537,0.26395,588.859505,588.859505,1177.869438,42.75,-1.655935,718.41583,683.720501,1790.708272,18.121068,-1.177893,71423.11744,0.22489,47.111426,219.893809,0.044205,81556.37043,3.598165,7.935525,3.586606,3.755627,0,-0.048655,0.618321,3.894899,0,3.929591,971.880665,975.570435,44.311589,43.969032,137.625798,4150.27962,935.586947,122,717.463746,3.794614,3.790283,0.652728,0,510.199069,510.199069,1020.854474,1017.10456,4.027598,3.589479,7.86148,3.99581,3460.5165,1.254594,487.420729,487.420729,0.214286,44.315199,44.314704,85372.66763,717.303623,6.36808,0.03209,-2.316025,4.919176,85369.78459,0
1.301864,1.695314,3,0,16.665715,0.264509,0.96,0,2140.401391,1070.200695,709.782713,0.19531,16.000003,-0.313836,0,1485.420344,1.233,2.352348,1.407609,0,2.034993,1.074056,0,1.26463,0,208.298263,0.620075,5.556828,258,0,1.947523,23.140765,-0.33203,0.008052,136.12848,0.179678,0.40625,51853.23367,0,1.070133,0.276719,1.593814,413.923979,51680.25716,8.756254,1.30849,0.72266,36609.19338,429.45114,0.38642,1.092148,0.11531,0.00604,12628.05283,0,0,30.99998,-21.25,3.477365,33.443772,3.779713,4.844187,63,750.334132,888.720691,0.026936,0.449953,-0.25895,202.931123,1,417.351858,131.619554,0.06452,235.652683,2924.971568,48438.47038,0.054627,421.631534,5.968708,2.345975,1.081106,0.11644,51557.08937,1.746379,0,0,3.574479,1.87141,781.444444,0.397505,3.629072,0.296296,1.163351,4049,41.513182,1180.785492,51442.26742,1.0813,0.015152,99.212053,0.229185,0.555556,65879.57795,58.548868,28846.36443,2.734453,2840.464636,11.358316,1485.420344,0.000978,1162.432768,88.296529,3.744204,3.74194,7.316062,12.771252,46.387434,46.77184,422.103946,0.551853,0.500438,1913.791565,956.919151,956.802748,709.782713,1913.558621,1912.342708,709.782713,51726.48486,2866.732548,1.662203,126.148294,48.188648,1.062998,148.917647,8.16,1.07015,0,411.97545,180.289778,790.833333,150.88,1.607894,12772.63871,48.859721,10.836187,0,3.659198,838.540608,0.443779,31.52758,66,0.023435,4.381226,0.24,-247.448632,912.375811,0.725951,17.051578,24.07531,0.384336,6.259581,64,5.327876,54.644198,1.335133,46.387434,384.695951,159,156.600146,22926.74977,0.48875,64,7,98.72489,58,2802.938604,170.904128,-1.013389,11,-0.000107,131.90325,76.060748,12.5,275.384,0.530612,0.58443,0.37618,1070.200695,709.782713,2140.401391,33.75,-0.821905,1320.812079,1338.30604,2157.06572,33.443772,0.155541,63536.32824,17.01061,46.493167,269.554914,0.078899,61968.42949,3.54622,7.375926,3.556826,3.678753,34.977205,-0.220059,0.384336,3.727616,0.276719,3.770129,1936.946636,1937.952978,48.958419,48.470067,53.567113,2795.475912,1221.710316,160,1320.633402,3.721414,3.695642,0.335287,1.981918,709.782713,957.041318,1914.036043,1912.591667,3.666149,3.600365,7.426324,1.490969,2853.264372,0.198347,709.782713,968.992721,0.071429,48.960677,48.959574,61471.94663,1320.463159,4.875197,0.01716,-11.291485,3.726332,51389.40065,0
1.142779,1.500326,0,0,7.913127,0.204287,0.413333,0,72.493414,36.246707,36.246707,0,15.996919,-0.390227,0,48.236963,0.575,2.075933,1.512939,0,1,0.621108,0,1.119486,0,23.998367,0.582478,3.7612,42,0,1.558029,3.872792,-0.61111,0,10.41343,0.548472,0,6908.700979,0,0.458483,0,1.478278,0,0,7.377151,1.205889,0.61111,4639.895942,51.181098,0.30164,0,0.095114,0.03352,2417.788412,0,0,3.99999,-5.5,0.999569,8.054824,3.771602,2.944439,9,81.483778,132.078644,0.111111,0.571742,0.104167,80.678526,0.5625,5.960278,63.706669,0.375,33.751301,429.513088,6699.084637,0.068041,39.402359,4.204693,0.816497,0.820882,0.1077,4765.370606,0.02028,0,0,2.194384,1.886983,167.694444,0.554366,3.032556,0,1.008428,67,5.44894,167.956772,505.94845,0.444613,0.05625,12.232046,0.413611,0,9026.60966,17.91345,3563.278675,0.191873,370.719352,10.19694,27.34373,-0.018728,165.919812,11.395364,3.747278,2.640323,7.141957,0,3.314448,3.208518,21.117657,0.542636,0.466486,33.255716,16.710946,16.703796,16.703797,33.240926,32.743647,16.710947,2166.02675,252.017892,0.38984,17.382017,3.545912,0.947798,20.4,1.0215,0.76008,0,0.444613,169.679937,132.166667,20.76,1.650964,2219.520814,3.272556,1.622973,0,3.649876,81.483778,0.551005,4.19836,10,-0.144517,0.572168,0,10.397543,83.483778,1.013241,2.440549,3.22909,0,4.532599,7.111111,0,22.827315,1.28872,3.948008,47.029678,21,21.319009,3148.939125,0.58095,9,4.169925,7.61311,6,6.718464,20.967516,0,0,0.001563,38.919112,16.318571,0,31.7946,0,0.31115,0.35879,19.165948,19.165948,38.331895,5.5,-0.663519,23.222571,24.452025,310.851968,4.259099,-0.393294,2404.462726,-0.1354,6.853371,31.506839,0.072068,184.917652,1.65632,0,1.618948,2.169547,0,-0.122404,0,3.195023,0,3.258837,34.422418,34.794592,3.278249,3.428304,14.65463,0,162.633093,21,23.210127,2.23697,2.562103,0,0,16.718451,16.718451,33.271238,32.760501,3.576597,1.475899,7.997942,0.745484,92.84544,0,17.455007,17.455007,0.277778,3.278755,3.278506,0,23.198273,2.70805,0,-5.504969,2.759602,31.083744,0
1.289739,1.684478,3,0,13.479281,0.262909,0.72,0,1602.823329,801.411664,709.782713,0.18,15.998972,-0.387889,0,1251.000126,1.144,1.546319,1.406343,0,1.96381,1.067961,0,1.256473,0,162.507101,0.617034,5.303305,200,0,1.193092,18.068381,-0.345,0.007778,94.4919,0.178255,0.25,40246.62988,0,1.055857,0.24901,1.224745,298.330984,36132.4187,8.021917,1.303664,0.705,28594.07625,335.394842,0.31827,1.050461,0.121187,0.00637,9786.357419,0,0,24.16665,-17.25,3.387697,32.056467,3.77731,4.59512,49,591.0758,696.569276,0.030501,0.253192,-0.052781,172.276086,0.625,313.589666,129.259856,0.06207,184.061475,2308.686664,37863.58891,0.057813,325.538996,5.713733,1.817121,1.060388,0.11257,39306.46736,1.674101,0,0,3.543964,1.865219,635.777778,0.272076,3.612886,0.17284,1.179291,3329,32.38475,930.232428,37919.9846,1.052657,0.0125,77.746268,0.218485,0.388889,52091.8704,45.177589,22502.57904,2.137679,2229.648484,11.00664,1251.000126,0.000095,916.685064,69.163452,3.73545,3.724694,7.29371,11.982391,36.44296,33.967453,321.456343,0.548916,0.501954,1456.549619,728.299736,728.227359,709.782713,1456.404719,1455.353144,709.782713,38907.21665,2180.13356,1.630626,98.288422,33.981837,1.051394,117.313726,6.3986,0.866025,0,304.217917,178.591897,605.416667,118.88,0.793701,9813.066226,34.157533,8.425507,0,3.63224,662.494811,0.240185,24.59573,50,0.002158,3.420662,0.14,-161.567016,708.956461,0.786401,13.36866,18.96744,0.331533,5.998937,50,4.905275,44.299823,1.339487,36.44296,301.146454,125,123.391114,18068.14161,0.48915,50,6.643856,69.78077,45,2096.72676,133.886268,-0.610322,8,-0.000385,127.676716,57.354331,9,215.7778,0.244898,0.49422,0.37935,801.411664,709.782713,1602.823329,26.25,-0.982753,1139.717949,1152.913336,1695.505388,32.056467,0.011814,48453.47927,12.74433,36.430536,210.559771,0.083409,47190.07792,3.51399,7.262824,3.52374,3.644224,26.720919,-0.226141,0.331533,3.718007,0.24901,3.767887,1470.745564,1471.576608,34.196248,34.001614,40.869581,2062.641896,963.04516,126,1139.583169,3.682571,3.678594,0.316267,2.18958,709.782713,728.375696,1456.701693,1455.508918,3.662331,3.521987,7.441859,1.242474,2166.231772,0.115702,709.782713,735.805617,0.071429,34.197084,34.196676,46387.20355,1139.45475,4.532599,0.01645,-11.529233,3.712718,36764.12906,0
1.24294,1.653515,3,0,16.665755,0.26435,0.96,0,1926.530069,963.265035,709.782713,0.10656,15.999998,-0.313836,0,1305.833339,0.417,2.352348,1.510202,0,1.267606,1.028828,0,1.223384,0,202.59924,0.604955,5.509388,246,0,1.947523,22.080104,-0.42213,0.008418,128.62862,0.18761,0.40625,52892.03469,0,1.023472,0.250822,1.593814,425.272645,52224.75967,8.74423,1.261837,0.63525,36027.06238,447.785359,0.38642,1.039786,0.114869,0.00633,12349.6901,0,0,29.49998,-25.75,3.450895,31.58246,3.769407,4.795791,60,620.013867,858.767641,0.028219,0.460019,-0.284791,196.547122,1,429.858077,123.946326,0.0678,226.110161,3189.315524,48824.51277,0.05428,439.296821,5.921578,2.345975,1.024002,0.06877,52512.23752,1.735678,0,0,3.545576,1.873923,784.111111,0.397505,3.585139,0.296296,1.238604,3508,40.948939,1200.869736,52052.2159,1.02972,0.015873,98.607716,0.22114,0.555556,72884.19502,77.553396,27762.31619,3.316761,3104.409424,11.321801,1305.833339,0.001034,1180.122004,86.922013,3.734647,3.730155,7.289167,12.791132,102.54871,50.764977,434.165552,0.533264,0.50046,1814.23417,907.141603,907.029911,709.782713,1814.010641,1812.787613,709.782713,52305.3496,3068.199768,1.62736,120.148292,57.102503,1.010802,151.094118,7.9953,1.07015,0,426.304128,170.320958,799.166667,153.16,1.607894,12515.61332,56.05336,11.928399,0,3.65156,721.935656,0.449185,30.02758,63,0.025079,5.144018,0.24,-261.387551,811.341616,0.732084,18.139112,25.83267,0.255613,6.212606,61,4.521789,54.809036,1.431076,102.54871,393.693299,162,159.263656,23465.10198,0.47791,61,6.930737,104.15771,55,3026.17344,169.624886,-0.870124,5,0.000023,123.933847,102.142548,6.5,263.717,0.530612,0.40116,0.42349,963.265035,709.782713,1926.530069,32.25,-0.770937,1227.782283,1244.253242,2280.321932,31.58246,0.1675,68972.60499,17.62717,44.371847,267.86948,0.078467,67927.13085,3.527098,7.355425,3.542239,3.659112,9.396541,-0.221486,0.255613,3.712689,0.250822,3.764366,1836.414522,1837.419268,55.98398,56.554482,50.980239,3008.368668,1250.338914,163,1227.614032,3.709642,3.688235,0.318497,2.336093,709.782713,907.258826,1814.468768,1813.026683,3.621308,3.57732,7.412776,1.490969,3061.450056,0.198347,709.782713,918.726664,0.075,55.982585,55.983266,66972.34685,1227.45372,4.454347,0.00426,-11.048895,3.721811,52074.39346,0
1.274722,1.680005,3,0,16.665777,0.264497,0.96,0,2625.760768,1312.880384,709.782713,0.14789,16.000014,-0.313836,0,1770.808976,0.961,2.352348,1.447714,0,1.668293,1.049611,0,1.246986,0,235.823595,0.612968,5.659482,286,0,1.947523,25.615638,-0.37676,0.00731,154.44993,0.16306,0.40625,60253.88744,0,1.046214,0.244664,1.593814,493.052833,60192.36906,8.744854,1.290795,0.67254,41639.07079,507.734777,0.38642,1.055788,0.116202,0.00544,14084.93355,0,0,34.49998,-26.75,3.492869,36.982546,3.777793,4.94876,70,792.466136,990.861541,0.024353,0.460019,-0.298579,217.767755,1,493.813036,126.425462,0.05797,263.544105,3516.16542,55875.52807,0.055333,499.915171,6.070738,2.345975,1.052453,0.08967,59957.74314,1.759951,0,0,3.58596,1.874407,880.111111,0.397505,3.628727,0.296296,1.220303,4782,46.981955,1361.68648,59767.87685,1.054803,0.013699,113.399043,0.215944,0.555556,80046.09155,77.805141,32370.49014,3.65306,3431.658488,11.438665,1770.808976,0.000946,1336.148732,100.172979,3.738972,3.743358,7.265697,12.887782,52.312489,56.554167,498.565123,0.541476,0.500394,2429.11012,1214.576125,1214.445545,709.782713,2428.848836,2427.656656,709.782713,60052.09429,3442.877248,1.660236,140.148292,50.851392,1.038312,171.447059,9.2323,1.07015,0,490.483405,174.975622,888.666667,173.72,1.607894,14261.01741,51.659863,13.195086,0,3.652403,909.626127,0.449185,35.02758,73,0.02551,5.640557,0.24,-255.194089,1005.518029,0.738106,20.233558,28.66109,0.327591,6.361302,71,5.147494,55.140167,1.381858,52.312489,449.196588,184,180.590677,26570.51612,0.47838,71,7.149747,120.32499,65,3387.81316,195.226402,-0.908822,9,-0.000104,126.626858,102.875957,10.5,308.431,0.530612,0.48063,0.40368,1312.880384,709.782713,2625.760768,37.25,-0.789887,1630.503456,1649.736577,2539.987188,36.982546,0.173999,77180.41723,20.33693,51.442915,309.121011,0.079773,75918.23033,3.552547,7.306063,3.56155,3.683592,26.839868,-0.224739,0.327591,3.728546,0.244664,3.769294,2455.199188,2456.208731,51.752376,51.163698,54.36827,3411.931396,1415.479223,185,1630.306962,3.729128,3.700454,0.320501,2.198937,709.782713,1214.71317,2429.384341,2427.935371,3.662336,3.615583,7.40047,1.490969,3429.409072,0.198347,709.782713,1228.118997,0.064286,51.754312,51.753367,76225.54154,1630.11974,4.804021,0.01087,-11.417255,3.737914,59842.62354,0
1.308044,1.701059,3,0,16.665771,0.264552,0.96,0,2333.662185,1166.831092,709.782713,0.20149,16.000008,-0.313836,0,1579.472155,1.369,2.352348,1.395887,0,2.115979,1.082681,0,1.268708,0,218.443414,0.621612,5.602119,270,0,1.947523,24.201425,-0.32463,0.007716,144.02815,0.171917,0.40625,54197.09603,0,1.083709,0.257316,1.593814,432.797175,53891.176,8.757776,1.315084,0.72761,38338.69056,448.949259,0.38642,1.09847,0.115713,0.00577,13158.71797,0,0,32.49998,-21.75,3.473778,34.830779,3.77947,4.890349,66,792.261001,928.751991,0.025765,0.449953,-0.260535,209.299303,1,432.399824,132.78693,0.06154,246.823107,3038.126492,50657.99776,0.054946,440.016108,6.013715,2.345975,1.08646,0.11933,53786.21511,1.747288,0,0,3.595689,1.8709,812.694444,0.397505,3.627365,0.296296,1.163442,4245,43.374989,1231.877568,53401.23782,1.096229,0.014493,103.809162,0.225566,0.555556,68409.52966,58.316757,30241.25011,2.721677,2946.501928,11.393545,1579.472155,0.000957,1211.928172,92.380185,3.744531,3.743428,7.314766,12.798324,47.04533,49.497907,438.48575,0.553175,0.500418,2073.319113,1036.681879,1036.559027,709.782713,2073.073279,2071.868164,709.782713,53778.7065,2952.21528,1.663612,132.148292,45.990271,1.068927,155.368628,8.5397,1.07015,0,428.625581,181.08533,822.583333,157.4,1.607894,13307.3681,47.918017,11.233077,0,3.659872,889.342574,0.443779,33.02758,69,0.023751,4.407054,0.24,-246.46891,966.443575,0.727979,17.773653,25.03241,0.385184,6.304449,67,5.429346,54.734111,1.327133,47.04533,402.415619,166,163.375819,23919.62302,0.48802,67,7.066089,103.45642,61,2870.277336,178.8513,-1.059896,12,-0.000146,133.837689,74.816506,13.5,288.871,0.530612,0.60555,0.37362,1166.831092,709.782713,2333.662185,35.25,-0.838273,1393.901299,1411.991919,2243.346788,34.830779,0.15878,64835.44659,17.8831,48.614488,282.375791,0.079294,63388.34204,3.551887,7.351287,3.563082,3.678578,39.565689,-0.221672,0.385184,3.730018,0.257316,3.771624,2097.809006,2098.816802,49.371196,46.358795,55.084827,2896.406964,1274.509521,167,1393.71654,3.720663,3.706173,0.332916,1.980461,709.782713,1036.810813,2073.57712,2072.130658,3.663663,3.600387,7.420949,1.490969,2918.591712,0.198347,709.782713,1049.423905,0.068182,49.438426,49.405117,63816.44744,1393.540501,4.94876,0.01829,-11.413467,3.746965,53444.90076,0
